,seance_ID,groupe_ID,file_ID,messageID,role,utterance_num,message,forme,ton,content,nature,formv2
382,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,420,Navigator,0,oui,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
383,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,421,Navigator,0,je préfère prévenir je suis pas fort,positiveSentence,neutral,notRelatedToProgramming_relativeToRoles,motivationnalFeedback,neutral
384,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,422,Driver,0,Cool et tkt moi aussi XD je vais faire un vase qui je pense devrait aller et je te passe la main sa te vas?,positiveSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,imperativeSentence
385,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,423,Navigator,0,comment sa un vase?,question,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
386,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,424,Driver,0,"""base"" déso faute de frappe",positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
387,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,425,Navigator,0,ok tkt,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
388,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,426,Navigator,0,je dois faire quoi concretement?,question,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
389,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,427,Driver,0,tu peut demander la main pour editer le code a ton tour sinon la j'ai une erreur sur le code si tu veux essayer de corriger,positiveSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,imperativeSentence
390,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,428,Navigator,0,elle est ou l'erreur?,question,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
391,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,429,Driver,0,line 4 apparement mais je crois qu'il faut juste que j'utilise des [] a la place de (),positiveSentence,neutral,relatedToProgramming_notRelatedToTask,taskKnowledge,neutral
392,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,430,Navigator,0,c'est bon comme sa ?,question,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
393,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,431,Driver,0,c'est bon ça marche,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
394,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,432,Navigator,0,j'execute?,question,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
395,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,433,Driver,0,si tu veux tester quand ta fini de tester dit moi et on termine l'activité,positiveSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
396,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,434,Navigator,0,vas-y demande la main,imperativeSentence,neutral,notRelatedToProgramming_Other,askingForHelp,imperativeSentence
397,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,435,Navigator,0,on termine l'activité,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
398,1,47,f00b08ec-1e89-413f-b8fe-39bf143942a1,436,Navigator,0,?,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
399,1,48,f23007e9-3bef-4ba6-affd-68c66cd75380,437,Driver,0,Je t'avoues que je ne sait pas quoi faire tu pourrais prendre la main s'il te plait ,negativeSentence,neutral,relatedToProgramming_notRelatedToTask,askingForHelp,question
400,1,48,f23007e9-3bef-4ba6-affd-68c66cd75380,438,Navigator,0,bonne chance ,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
401,1,48,f23007e9-3bef-4ba6-affd-68c66cd75380,439,Driver,0,-_-,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
402,1,48,f23007e9-3bef-4ba6-affd-68c66cd75380,440,Driver,0,-_-,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
403,1,49,f374e410-f777-4ef0-8a15-14267dd8ed09,441,Driver,0,bonjour,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
404,1,49,f374e410-f777-4ef0-8a15-14267dd8ed09,442,Driver,0,bonjour,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
405,1,49,f374e410-f777-4ef0-8a15-14267dd8ed09,443,Navigator,0,bjr,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
406,1,49,f374e410-f777-4ef0-8a15-14267dd8ed09,444,Driver,0,tu vois les ligne de codes ?,question,positiveTone,relatedToProgramming_relatedToTask,askingForHelp,question
407,1,49,f374e410-f777-4ef0-8a15-14267dd8ed09,445,Navigator,0,oui j'vois,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,responseValidity,neutral
408,1,49,f374e410-f777-4ef0-8a15-14267dd8ed09,446,Navigator,0,tu as fais des tests?,question,positiveTone,relatedToProgramming_relatedToTask,askingForHelp,question
409,1,49,f374e410-f777-4ef0-8a15-14267dd8ed09,447,Driver,0,pas encore,negativeSentence,positiveTone,notRelatedToProgramming_Other,responseValidity,neutral
410,1,49,f374e410-f777-4ef0-8a15-14267dd8ed09,448,Navigator,0,ça l'air correct,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,taskKnowledge,neutral
411,1,49,f374e410-f777-4ef0-8a15-14267dd8ed09,449,Navigator,0,c'est ok,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
412,1,49,f374e410-f777-4ef0-8a15-14267dd8ed09,450,Driver,0,on fini ?,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,question
413,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,451,Driver,0,bonjour ,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
414,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,452,Navigator,0,bonjour,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
415,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,453,Navigator,0,tu es bloqué?,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
416,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,454,Driver,0,hésite pas si t'as une idée,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
417,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,455,Navigator,0,ok ,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
418,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,456,Navigator,0,on peut utiliser utiliser quelle cas d'apres toi ,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
419,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,457,Driver,0,en fait il faut utiliser les deux,positiveSentence,positiveTone,notRelatedToProgramming_Other,correctResponse,neutral
420,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,458,Navigator,0,du moin lequelle serait le plus adapté,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
421,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,459,Driver,0,les 2,positiveSentence,positiveTone,notRelatedToProgramming_Other,correctResponse,neutral
422,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,460,Navigator,0,ok ,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
423,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,461,Driver,0,l'une ne va pas sans l'autre,positiveSentence,positiveTone,notRelatedToProgramming_Other,taskKnowledge,neutral
424,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,462,Driver,0,le premier cas sera pour des nombre romain comme XVI,positiveSentence,positiveTone,notRelatedToProgramming_Other,taskKnowledge,neutral
425,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,463,Driver,0,le second pour XIV,positiveSentence,positiveTone,notRelatedToProgramming_Other,taskKnowledge,neutral
426,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,464,Driver,0,"je ne pense pas que ça marche, mais est ce que tu peux lancer les test (sur la droite)",negativeSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
427,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,465,Navigator,0,je croix que tas oublier de rajouter égal devant le superieur du cas n°1,positiveSentence,positiveTone,notRelatedToProgramming_Other,correctResponse,neutral
428,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,466,Driver,0,oui merci,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
429,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,467,Navigator,0,la fonction est terminer ?,question,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
430,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,468,Driver,0,je pense,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
431,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,469,Navigator,0,ok du couq on peut passer questionaires,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
432,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,470,Driver,0,oui la réponse est RDB,positiveSentence,positiveTone,notRelatedToProgramming_Other,correctResponse,neutral
433,2,1,00c09563-99f4-42da-9346-d73355a9b8d9,471,Navigator,0,ok ,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
434,2,2,06fbf257-abe4-4500-8568-f90d021e5486,472,Navigator,0,tu peux peut-être rajouter un else pour la soustraction ,negativeSentence,positiveTone,relatedToProgramming_relatedToTask,correctResponse,question
435,2,2,06fbf257-abe4-4500-8568-f90d021e5486,473,Navigator,0,le 'romain' il est pas défini pour l'instant il me semble ,negativeSentence,positiveTone,relatedToProgramming_relatedToTask,taskKnowledge,neutral
436,2,2,06fbf257-abe4-4500-8568-f90d021e5486,474,Driver,0,si c'est bon le romain est définie en paramètre,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,taskKnowledge,neutral
437,2,2,06fbf257-abe4-4500-8568-f90d021e5486,475,Driver,0,"donc quand tu appelle la fonction add avec ""XIV"" par exemple, il est définie pour la fonction mais pas pour le reste du code",positiveSentence,positiveTone,relatedToProgramming_relatedToTask,taskKnowledge,neutral
438,2,2,06fbf257-abe4-4500-8568-f90d021e5486,476,Driver,0,ce que j'ai fait c'est que je parcours chaque lettre dans la chaine de caractère,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,conceptKnowledge,neutral
439,2,2,06fbf257-abe4-4500-8568-f90d021e5486,477,Driver,0,et à chaque lettre parcourue,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,conceptKnowledge,neutral
440,2,2,06fbf257-abe4-4500-8568-f90d021e5486,478,Driver,0,avec le if on regarde si la valeur qui se trouve à droite n'est pas plus grand alors on ajoute ou sinon on soustrai,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,conceptKnowledge,neutral
441,2,2,06fbf257-abe4-4500-8568-f90d021e5486,479,Driver,0,quand j'ai écris i < len(romain) - 1 c'est pour vérifier qu'on sors pas du dictionnaire quand on par à droite,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,conceptKnowledge,neutral
442,2,2,06fbf257-abe4-4500-8568-f90d021e5486,480,Navigator,0,oui okk je vois ,positiveSentence,positiveTone,notRelatedToProgramming_relativeToRoles,noFeedback,neutral
443,2,2,06fbf257-abe4-4500-8568-f90d021e5486,481,Driver,0,dans avec le and VALEUR[romain[i]] < VALEUR[romain[i+1]] c'est là qu'on vérifie que le chiffre à droite est plus grand,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,conceptKnowledge,neutral
444,2,2,06fbf257-abe4-4500-8568-f90d021e5486,482,Driver,0,donc avec*,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,conceptKnowledge,neutral
445,2,2,06fbf257-abe4-4500-8568-f90d021e5486,483,Driver,0,et si les deux condition sont respectés alors on soustrais sinon on additionne,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,conceptKnowledge,neutral
446,2,2,06fbf257-abe4-4500-8568-f90d021e5486,484,Navigator,0,"ok, parfait, t'a besoin de rajouter qqch ? ou on finit ?",question,positiveTone,relatedToProgramming_relatedToTask,askingForHelp,question
447,2,2,06fbf257-abe4-4500-8568-f90d021e5486,485,Driver,0,pour moi c'est finis si tu as compris comment ça fonctionne après si tu veux rajouter quelque chose tu peux,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,howToProceed,neutral
448,2,2,06fbf257-abe4-4500-8568-f90d021e5486,486,Navigator,0,c'est bon pour moi ,positiveSentence,positiveTone,notRelatedToProgramming_relativeToRoles,noFeedback,neutral
449,2,2,06fbf257-abe4-4500-8568-f90d021e5486,487,Driver,0,okk on finis l'activité alors,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
450,2,2,06fbf257-abe4-4500-8568-f90d021e5486,488,Navigator,0,oui,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
451,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,489,Navigator,0,commence par faire le dico delimiteurs,positiveSentence,positiveTone,relatedToProgramming_relatedToTask,taskKnowledge,imperativeSentence
452,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,490,Driver,0,tu veux prendre la main ?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
453,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,491,Navigator,0,c'est Quentin ?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
454,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,492,Driver,0,"Non, c'est pas Quentin.",negativeSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
455,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,493,Navigator,0,ah sorry 🤣,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
456,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,494,Driver,0,Tkt,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
457,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,495,Navigator,0,mais t'es fort(e) 😭,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
458,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,496,Driver,0,non ça va,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
459,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,497,Driver,0,j'essaie déjà bien comprendre le truc en tapant le code mais je sais pas si c'est bon,positiveSentence,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
460,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,499,Navigator,0,je vais essayer de comprendre ce que tu as mis mais c'est pas gagné,positiveSentence,neutral,relatedToProgramming_notRelatedToTask,taskKnowledge,neutral
461,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,500,Driver,0,je pourrais t'expliquer quand j'ai finis,positiveSentence,positiveTone,notRelatedToProgramming_Other,askingForHelp,neutral
462,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,501,Navigator,0,"okay c'est super cool mercii, mais tu es où dans la salle ?",question,positiveTone,notRelatedToProgramming_Other,askingForHelp,question
463,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,502,Driver,0,dans les rangs du milieu,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
464,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,503,Navigator,0,ah bah t'es devant moi 🤣,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
465,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,504,Driver,0,a ouais,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
466,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,505,Driver,0,tu veux essayer quelque chose ?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
467,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,506,Navigator,0,alors je t'avouerai que j'ai pas compris grand chose désolée,negativeSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
468,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,507,Driver,0,au fait je crois que c'est bon mais je comprend pas pourquoi il retourne True et False sur deux ligne différante,positiveSentence,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
469,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,508,Driver,0,différente*,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
470,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,509,Driver,0,alors qu'il doit retourner une fois soit False ou soit True,positiveSentence,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
471,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,510,Navigator,0,ahh oui je vois alors là je sais pas du tout,negativeSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
472,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,511,Driver,0,mais je crois que c'est bon pas parce que sur mon editeur il renvoie une seul fois et non deux fois,positiveSentence,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
473,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,512,Navigator,0,si tu penses que c'est bon en soit je te fais confiance,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
474,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,513,Navigator,0,si tu penses que c'est bon en soit je te fais confiance,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
475,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,514,Driver,0,mais je crois que c'est bon pas parce que sur mon editeur il renvoie une seul fois et non deux fois,positiveSentence,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
476,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,515,Navigator,0,mais là c'est fini non ?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
477,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,516,Driver,0,non c'est bon attend,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
478,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,517,Driver,0,c'est bon j'ai finis,positiveSentence,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
479,2,3,0d94b0ba-cd22-4ae7-a3b0-500ac9594482,518,Navigator,0,super bravo en tout cas mdrr,positiveSentence,positiveTone,notRelatedToProgramming_Other,motivationnalFeedback,neutral
480,2,4,12d6b0d5-1893-463f-9868-64b6273de4f3,519,Driver,0,heh,neutral,positiveTone,notRelatedToProgramming_Other,noFeedback,neutral
481,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,520,Driver,0,c qui,negativeSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
482,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,521,Navigator,0,T ou vers la salle ,positiveSentence,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
483,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,522,Navigator,0,dans la salle ,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
484,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,523,Driver,0,plutot derriere,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
485,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,524,Navigator,0,ah d'accord ,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
486,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,525,Driver,0,et toi,positiveSentence,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
487,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,526,Navigator,0,a coté du gars qui a le maillot de Bresil ,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
488,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,527,Driver,0,vazy jte laisse cook,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
489,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,528,Navigator,0,non vas y t'as la main ,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
490,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,529,Driver,0,vz guette ça,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
491,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,530,Navigator,0,copier coller chatgpt mdrr ,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
492,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,531,Driver,0,nan frr je tape super vite c tt ,negativeSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
493,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,532,Navigator,0,vas y donne l'exemple,imperativeSentence,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
494,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,533,Driver,0,c confidentiel desole....,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
495,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,534,Navigator,0,mdrr ,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
496,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,535,Driver,0,ta prit le truc la,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
497,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,536,Navigator,0,pile is not defined ,positiveSentence,neutral,notRelatedToProgramming_Other,errors,neutral
498,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,537,Driver,0,accepte ma dmd ,positiveSentence,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
499,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,538,Driver,0,pour que je puisse editer,positiveSentence,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
500,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,539,Navigator,0,pile is not defined ,positiveSentence,neutral,notRelatedToProgramming_Other,errors,neutral
501,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,540,Driver,0,pour que je puisse editer,positiveSentence,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
502,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,541,Navigator,0,viens on finit l'activité pourqu'on notre point bonus ,positiveSentence,neutral,notRelatedToProgramming_Other,howToProceed,neutral
503,2,5,159a9e03-03cc-4826-84cc-b25b912a937b,542,Driver,0,vz,positiveSentence,neutral,notRelatedToProgramming_Other,noFeedback,neutral
504,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,543,Navigator,0,he,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
505,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,544,Navigator,0,tu fais?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
506,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,545,Navigator,0,hey,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
507,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,546,Navigator,0,yooooo,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
508,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,547,Navigator,0,weshhh donne la main stp,imperativeSentence,neutral,notRelatedToProgramming_Other,askingForHelp,imperativeSentence
509,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,548,Driver,0,cbon ?,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
510,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,549,Navigator,0,oui mais tu as une idee,neutral,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
511,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,550,Navigator,0,?,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
512,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,551,Driver,0,on pourrait utiliser une pile,neutral,neutral,relatedToProgramming_relatedToTask,howToProceed,neutral
513,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,552,Navigator,0,une pile?,neutral,neutral,relatedToProgramming_notRelatedToTask,askingForHelp,neutral
514,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,553,Navigator,0,mais si tu as une idee je peux te donne la main,neutral,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
515,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,554,Driver,0,toi ta une idée ?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
516,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,555,Driver,0,si t'en a dit parce que moi chui pas trop fort en python ,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
517,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,556,Navigator,0,je sais pas mais j ai une idee mais niveau dictionnaire je ne suis pas trop calé,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
518,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,557,Navigator,0,bahh j essaie si tu vois une erreur dit,neutral,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
519,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,558,Driver,0,vasy,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
520,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,559,Navigator,0,ok,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
521,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,560,Driver,0,ta fini ?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
522,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,561,Navigator,0,bahh j ai pas trop l idee si tu en as tu peux essayer,neutral,neutral,notRelatedToProgramming_Other,askingForHelp,neutral
523,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,562,Driver,0,vasy passe les commandes,imperativeSentence,neutral,notRelatedToProgramming_Other,askingForHelp,imperativeSentence
524,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,563,Navigator,0,ok,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
525,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,564,Driver,0,ta une idée après ?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
526,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,565,Navigator,0,le else doit etre dans la mm ligne que if,neutral,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
527,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,566,Navigator,0,else,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
528,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,567,Driver,0,oui effectivement,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
529,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,568,Navigator,0,genre l indentation pardon,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
530,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,569,Navigator,0,"bahh normalement si il n est pas , ça doit afficher false non?",neutral,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
531,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,570,Driver,0,et ducoup t'a une idée de la condition ?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
532,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,571,Driver,0,"nn car il faut une condition si elle est ""FERMANT""",neutral,neutral,relatedToProgramming_relatedToTask,taskKnowledge,neutral
533,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,572,Navigator,0,ahh d accord ,neutral,neutral,notRelatedToProgramming_Other,noFeedback,neutral
534,2,6,1b36d829-ddea-422c-964f-d2156f8f4532,573,Driver,0,t'a pas une idée ?,question,neutral,notRelatedToProgramming_Other,askingForHelp,question
